Analysis Time,Product Name,Product Code,Sample Type,Sample Number,Sample Comment,Instrument Name,Instrument Serial Number,Moisture,Standard Deviation Moisture,Min Moisture,Max Moisture,Residual Moisture,Leverage Moisture,Ref Moisture,TW,Ref TW,Oil0%,Standard Deviation Oil0%,Min Oil0%,Max Oil0%,Residual Oil0%,Leverage Oil0%,Ref Oil0%
12/23/2024 8:57:33 AM,Rapeseed I,60073681 RA,Normal,CW527_GP_2024_SC_Gr,,Infratec,91915904,5.58,0.154,5.323,5.77,0,0,,,,45.66,0.428,45.006,46.262,0,0,
12/23/2024 8:59:05 AM,Rapeseed I,60073681 RA,Normal,CW591_GP_2024_SC_Gr,,Infratec,91915904,5.77,0.108,5.648,5.972,0,0,,,,44.79,0.344,44.051,45.197,0,0,
12/23/2024 9:01:46 AM,Rapeseed I,60073681 RA,Normal,CW542_GP_2024_SC_Gr,,Infratec,91915904,6.38,0.239,6.096,6.857,0,0,,,,35.12,0.641,34.361,36.687,0,0,
12/23/2024 9:04:12 AM,Rapeseed I,60073681 RA,Normal,CW589_GP_2024_SC_Gr,,Infratec,91915904,5.7,0.124,5.509,5.932,0,0,,,,46.27,0.309,45.677,46.74,0,0,
12/23/2024 9:06:40 AM,Rapeseed I,60073681 RA,Normal,CW587_GP_2024_SC_Gr,,Infratec,91915904,6.05,0.184,5.823,6.271,0,0,,,,39.37,0.441,38.751,40.085,0,0,
12/23/2024 9:09:12 AM,Rapeseed I,60073681 RA,Normal,CW573_GP_2024_SC_Gr,,Infratec,91915904,6.07,0.29,5.616,6.424,0,0,,,,40.38,0.736,39.508,41.911,0,0,
12/23/2024 9:11:11 AM,Rapeseed I,60073681 RA,Normal,CW539_GP_2024_SC_Gr,,Infratec,91915904,5.68,0.316,5.409,6.524,0,0,,,,47.4,0.421,46.656,48.245,0,0,
12/23/2024 9:13:51 AM,Rapeseed I,60073681 RA,Normal,CW500_GP_2024_SC_Gr,,Infratec,91915904,6.1,0.153,5.83,6.319,0,0,,,,38.91,0.392,38.357,39.415,0,0,
12/23/2024 9:15:33 AM,Rapeseed I,60073681 RA,Normal,CW538_GP_2024_SC_Gr,,Infratec,91915904,6.54,0.383,6.134,7.249,0,0,,,,35.15,0.625,34.233,36.016,0,0,
12/23/2024 9:21:06 AM,Rapeseed I,60073681 RA,Normal,CW597_GP_2024_SC_Gr,,Infratec,91915904,5.58,0.322,5.306,6.414,0,0,,,,50.87,0.604,49.827,51.47,0,0,
12/23/2024 9:22:48 AM,Rapeseed I,60073681 RA,Normal,CW581_GP_2024_SC_Gr,,Infratec,91915904,6.09,0.208,5.843,6.499,0,0,,,,38.03,0.657,36.697,38.784,0,0,
12/23/2024 9:25:54 AM,Rapeseed I,60073681 RA,Normal,CW650_GP_2024_SC_Gr,,Infratec,91915904,5.54,0.128,5.365,5.762,0,0,,,,42.86,0.676,41.755,43.878,0,0,
12/23/2024 9:29:34 AM,Rapeseed I,60073681 RA,Normal,CW521_GP_2024_SC_Gr,,Infratec,91915904,6.19,0.204,5.822,6.646,0,0,,,,39.71,0.576,38.727,40.933,0,0,
12/23/2024 9:32:40 AM,Rapeseed I,60073681 RA,Normal,CW545_GP_2024_SC_Gr,,Infratec,91915904,5.65,0.189,5.298,5.925,0,0,,,,49.67,0.419,48.856,50.293,0,0,
12/23/2024 9:35:14 AM,Rapeseed I,60073681 RA,Normal,CW578_GP_2024_SC_Gr,,Infratec,91915904,6.63,0.363,6.241,7.491,0,0,,,,45.61,0.793,44.039,46.531,0,0,
12/23/2024 9:37:07 AM,Rapeseed I,60073681 RA,Normal,CW557_GP_2024_SC_Gr,,Infratec,91915904,5.98,0.324,5.712,6.803,0,0,,,,38.4,0.649,37.459,39.535,0,0,
12/23/2024 9:39:39 AM,Rapeseed I,60073681 RA,Normal,CW514_GP_2024_SC_Gr,,Infratec,91915904,5.89,0.173,5.67,6.226,0,0,,,,47.36,0.74,46.218,48.799,0,0,
12/23/2024 9:41:51 AM,Rapeseed I,60073681 RA,Normal,CW513_GP_2024_SC_Gr,,Infratec,91915904,6.23,0.115,6.067,6.388,0,1,,,,35.13,0.243,34.668,35.498,0,0,
12/23/2024 9:43:26 AM,Rapeseed I,60073681 RA,Normal,CW544_GP_2024_SC_Gr,,Infratec,91915904,5.76,0.269,5.427,6.284,0,0,,,,47.91,0.563,47.151,48.728,0,0,
12/23/2024 9:45:04 AM,Rapeseed I,60073681 RA,Normal,CW592_GP_2024_SC_Gr,,Infratec,91915904,5.92,0.23,5.665,6.301,0,0,,,,48.15,0.378,47.673,48.744,0,0,
12/23/2024 9:46:47 AM,Rapeseed I,60073681 RA,Normal,CW576_GP_2024_SC_Gr,,Infratec,91915904,6.16,0.238,5.903,6.606,0,0,,,,45,0.847,43.959,47.05,0,0,
12/23/2024 9:48:34 AM,Rapeseed I,60073681 RA,Normal,CW570_GP_2024_SC_Gr,,Infratec,91915904,5.91,0.232,5.562,6.335,0,0,,,,46.32,0.512,45.381,47.061,0,0,
12/23/2024 9:50:02 AM,Rapeseed I,60073681 RA,Normal,CW553_GP_2024_SC_Gr,,Infratec,91915904,6.07,0.121,5.909,6.281,0,0,,,,43.74,0.437,42.939,44.312,0,0,
12/23/2024 9:51:35 AM,Rapeseed I,60073681 RA,Normal,CW537_GP_2024_SC_Gr,,Infratec,91915904,5.81,0.121,5.608,5.968,0,0,,,,46.48,0.488,45.576,47.349,0,0,
12/23/2024 9:53:14 AM,Rapeseed I,60073681 RA,Normal,CW571_GP_2024_SC_Gr,,Infratec,91915904,5.8,0.231,5.474,6.228,0,0,,,,42.04,0.588,41.232,43.297,0,0,
12/23/2024 9:56:59 AM,Rapeseed I,60073681 RA,Normal,CW556_GP_2024_SC_Gr,,Infratec,91915904,5.53,0.208,5.286,5.947,0,0,,,,45.7,0.397,44.955,46.162,0,0,
12/23/2024 10:06:42 AM,Rapeseed I,60073681 RA,Normal,CW512_GP_2024_SC_Gr,,Infratec,91915904,6.15,0.209,5.976,6.606,0,1,,,,35.55,0.251,35.022,35.949,0,0,
12/23/2024 10:08:41 AM,Rapeseed I,60073681 RA,Normal,CW520_GP_2024_SC_Gr,,Infratec,91915904,6.47,0.226,6.087,6.759,0,0,,,,38.74,0.863,37.495,40.359,0,0,
12/23/2024 10:13:25 AM,Rapeseed I,60073681 RA,Normal,CW543_GP_2024_SC_Gr,,Infratec,91915904,5.82,0.133,5.652,6.122,0,0,,,,45.28,0.417,44.508,45.946,0,0,
12/23/2024 10:15:11 AM,Rapeseed I,60073681 RA,Normal,CW526_GP_2024_SC_Gr,,Infratec,91915904,6.56,0.087,6.411,6.668,0,1,,,,33.2,0.396,32.647,33.884,0,1,
12/23/2024 10:18:21 AM,Rapeseed I,60073681 RA,Normal,CW507_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.135,5.636,6.127,0,0,,,,45.72,0.462,45.272,46.472,0,0,
12/23/2024 10:20:22 AM,Rapeseed I,60073681 RA,Normal,CW582_GP_2024_SC_Gr,,Infratec,91915904,5.89,0.256,5.606,6.448,0,0,,,,42.29,0.585,41.038,42.948,0,0,
12/23/2024 10:22:08 AM,Rapeseed I,60073681 RA,Normal,CW590_GP_2024_SC_Gr,,Infratec,91915904,5.8,0.263,5.542,6.279,0,0,,,,43.39,0.389,42.741,44.057,0,0,
12/23/2024 10:23:40 AM,Rapeseed I,60073681 RA,Normal,CW579_GP_2024_SC_Gr,,Infratec,91915904,5.94,0.179,5.732,6.335,0,0,,,,49.62,0.358,48.816,50.002,0,0,
12/23/2024 10:25:14 AM,Rapeseed I,60073681 RA,Normal,CW510_GP_2024_SC_Gr,,Infratec,91915904,5.53,0.195,5.276,5.875,0,0,,,,41.92,0.483,41.249,42.565,0,0,
12/23/2024 10:26:38 AM,Rapeseed I,60073681 RA,Normal,CW585_GP_2024_SC_Gr,,Infratec,91915904,5.74,0.146,5.544,5.953,0,0,,,,49.59,0.632,48.115,50.243,0,0,
12/23/2024 10:28:06 AM,Rapeseed I,60073681 RA,Normal,CW511_GP_2024_SC_Gr,,Infratec,91915904,6.11,0.18,5.849,6.379,0,0,,,,41.3,0.63,40.349,42.298,0,0,
12/23/2024 10:29:33 AM,Rapeseed I,60073681 RA,Normal,CW555_GP_2024_SC_Gr,,Infratec,91915904,6.01,0.218,5.705,6.506,0,0,,,,46.98,0.69,45.604,47.853,0,0,
12/23/2024 10:31:12 AM,Rapeseed I,60073681 RA,Normal,CW548_GP_2024_SC_Gr,,Infratec,91915904,5.64,0.238,5.261,6.011,0,0,,,,48.44,0.626,47.345,49.346,0,0,
12/23/2024 10:32:56 AM,Rapeseed I,60073681 RA,Normal,CW524_GP_2024_SC_Gr,,Infratec,91915904,5.66,0.176,5.454,5.94,0,0,,,,44.62,0.441,43.977,45.209,0,0,
12/23/2024 10:34:59 AM,Rapeseed I,60073681 RA,Normal,CW529_GP_2024_SC_Gr,,Infratec,91915904,5.97,0.143,5.714,6.141,0,0,,,,43.21,0.493,42.79,44.216,0,0,
12/23/2024 10:36:31 AM,Rapeseed I,60073681 RA,Normal,CW554_GP_2024_SC_Gr,,Infratec,91915904,6.03,0.112,5.831,6.266,0,0,,,,49.25,0.594,48.07,50.376,0,0,
12/23/2024 10:38:10 AM,Rapeseed I,60073681 RA,Normal,CW596_GP_2024_SC_Gr,,Infratec,91915904,6.64,0.181,6.405,6.905,0,0,,,,35.75,0.871,34.064,36.719,0,0,
12/23/2024 10:40:26 AM,Rapeseed I,60073681 RA,Normal,CW586_GP_2024_SC_Gr,,Infratec,91915904,5.63,0.229,5.315,6.157,0,0,,,,46.15,0.544,45.247,46.954,0,0,
12/23/2024 10:42:26 AM,Rapeseed I,60073681 RA,Normal,CW508_GP_2024_SC_Gr,,Infratec,91915904,5.41,0.119,5.169,5.58,0,0,,,,51.84,0.321,50.999,52.145,0,0,
12/23/2024 10:44:19 AM,Rapeseed I,60073681 RA,Normal,CW504_GP_2024_SC_Gr,,Infratec,91915904,7.02,0.098,6.882,7.146,0,0,,,,33.34,0.213,32.93,33.742,0,0,
12/23/2024 10:46:07 AM,Rapeseed I,60073681 RA,Normal,CW525_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.19,5.489,6.154,0,0,,,,45.44,0.718,44.385,46.354,0,0,
12/23/2024 10:48:41 AM,Rapeseed I,60073681 RA,Normal,CW528_GP_2024_SC_Gr,,Infratec,91915904,5.87,0.172,5.72,6.156,0,0,,,,46.35,0.297,46.109,47.044,0,0,
12/23/2024 10:50:16 AM,Rapeseed I,60073681 RA,Normal,CW564_GP_2024_SC_Gr,,Infratec,91915904,6.03,0.218,5.754,6.405,0,0,,,,37.65,0.701,36.859,38.714,0,0,
12/23/2024 10:51:43 AM,Rapeseed I,60073681 RA,Normal,CW562_GP_2024_SC_Gr,,Infratec,91915904,5.86,0.121,5.57,5.989,0,0,,,,39.97,0.502,39.125,40.807,0,0,
12/23/2024 10:53:11 AM,Rapeseed I,60073681 RA,Normal,CW565_GP_2024_SC_Gr,,Infratec,91915904,6.04,0.184,5.687,6.275,0,0,,,,46.72,0.344,46.229,47.253,0,0,
12/23/2024 12:40:45 PM,Rapeseed I,60073681 RA,Normal,CW550_GP_2024_SC_Gr,,Infratec,91915904,6.11,0.394,5.869,7.201,0,0,,,,50.21,0.521,49.016,50.818,0,0,
12/23/2024 12:42:24 PM,Rapeseed I,60073681 RA,Normal,CW568_GP_2024_SC_Gr,,Infratec,91915904,5.9,0.189,5.545,6.165,0,0,,,,45.46,0.445,44.798,46.197,0,0,
12/23/2024 12:43:56 PM,Rapeseed I,60073681 RA,Normal,CW559_GP_2024_SC_Gr,,Infratec,91915904,5.59,0.094,5.449,5.771,0,0,,,,49.65,0.305,48.98,49.994,0,0,
12/23/2024 12:45:53 PM,Rapeseed I,60073681 RA,Normal,CW523_GP_2024_SC_Gr,,Infratec,91915904,6.04,0.08,5.902,6.142,0,0,,,,51.09,0.637,50.171,52.203,0,0,
12/31/2024 9:54:43 AM,Rapeseed I,60073681 RA,Normal,CW584_GP_2024_SC_Gr,,Infratec,91915904,4.48,0.12,4.279,4.672,0,0,,,,48.1,0.418,47.462,48.7,0,0,
12/31/2024 9:56:49 AM,Rapeseed I,60073681 RA,Normal,CW595_GP_2024_SC_Gr,,Infratec,91915904,4.43,0.147,4.189,4.648,0,0,,,,46.9,0.622,45.88,47.838,0,0,
12/31/2024 9:58:51 AM,Rapeseed I,60073681 RA,Normal,CW588_GP_2024_SC_Gr,,Infratec,91915904,4.46,0.221,4.214,4.911,0,0,,,,52.45,0.23,52.081,52.697,0,0,
12/31/2024 10:06:46 AM,Rapeseed I,60073681 RA,Normal,CW577_GP_2024_SC_Gr,,Infratec,91915904,5.19,0.17,4.95,5.468,0,0,,,,50.18,0.559,48.821,50.762,0,0,
12/31/2024 10:08:34 AM,Rapeseed I,60073681 RA,Normal,CW503_GP_2024_SC_Gr,,Infratec,91915904,4.89,0.067,4.803,5.043,0,0,,,,39.92,0.726,38.633,41.416,0,0,
12/31/2024 10:11:01 AM,Rapeseed I,60073681 RA,Normal,CW574_GP_2024_SC_Gr,,Infratec,91915904,5.01,0.22,4.775,5.395,0,0,,,,44.88,0.475,44.037,45.259,0,0,
12/31/2024 10:12:54 AM,Rapeseed I,60073681 RA,Normal,CW546_GP_2024_SC_Gr,,Infratec,91915904,5.5,0.145,5.271,5.774,0,0,,,,47.09,0.273,46.738,47.593,0,0,
12/31/2024 10:14:22 AM,Rapeseed I,60073681 RA,Normal,CW518_GP_2024_SC_Gr,,Infratec,91915904,4.99,0.132,4.808,5.236,0,0,,,,45.13,0.638,44.235,46.147,0,0,
12/31/2024 10:17:50 AM,Rapeseed I,60073681 RA,Normal,CW509_GP_2024_SC_Gr,,Infratec,91915904,5.18,0.158,4.987,5.456,0,0,,,,50.97,0.484,49.972,51.406,0,0,
12/31/2024 10:20:49 AM,Rapeseed I,60073681 RA,Normal,CW533_GP_2024_SC_Gr,,Infratec,91915904,4.82,0.221,4.33,5.104,0,0,,,,49.5,0.544,48.504,50.26,0,0,
12/31/2024 10:26:52 AM,Rapeseed I,60073681 RA,Normal,CW563_GP_2024_SC_Gr,,Infratec,91915904,5.34,0.326,4.738,5.648,0,0,,,,47.29,1.094,45.321,48.409,0,0,
12/31/2024 10:28:59 AM,Rapeseed I,60073681 RA,Normal,CW561_GP_2024_SC_Gr,,Infratec,91915904,5.02,0.198,4.829,5.542,0,0,,,,46.45,0.638,45.118,47.291,0,0,
12/31/2024 10:33:45 AM,Rapeseed I,60073681 RA,Normal,CE348_GP_2024_SC_Gr,,Infratec,91915904,5.96,0.201,5.684,6.353,0,0,,,,47.06,0.596,46.153,47.919,0,0,
12/31/2024 10:37:35 AM,Rapeseed I,60073681 RA,Normal,CE216_GP_2024_SC_Gr,,Infratec,91915904,5.08,0.172,4.681,5.302,0,0,,,,50.93,0.669,49.996,51.721,0,0,
12/31/2024 10:39:07 AM,Rapeseed I,60073681 RA,Normal,CE220_GP_2024_SC_Gr,,Infratec,91915904,5.58,0.207,5.267,6.033,0,0,,,,49.32,0.524,48.585,50.217,0,0,
12/31/2024 10:40:34 AM,Rapeseed I,60073681 RA,Normal,CE211_GP_2024_SC_Gr,,Infratec,91915904,6.09,0.249,5.812,6.63,0,0,,,,39.35,0.77,38.45,40.747,0,0,
12/31/2024 10:42:05 AM,Rapeseed I,60073681 RA,Normal,CE316_GP_2024_SC_Gr,,Infratec,91915904,5.28,0.187,5.007,5.585,0,0,,,,48.23,0.81,46.388,49.363,0,0,
12/31/2024 10:44:26 AM,Rapeseed I,60073681 RA,Normal,CE267_GP_2024_SC_Gr,,Infratec,91915904,6,0.261,5.631,6.588,0,0,,,,46.89,0.79,45.399,47.951,0,0,
12/31/2024 10:50:39 AM,Rapeseed I,60073681 RA,Normal,CE275_GP_2024_SC_Gr,,Infratec,91915904,6.06,0.18,5.834,6.385,0,0,,,,45.27,0.675,44.438,46.838,0,0,
12/31/2024 10:52:08 AM,Rapeseed I,60073681 RA,Normal,CE224_GP_2024_SC_Gr,,Infratec,91915904,5.93,0.259,5.522,6.518,0,0,,,,44.31,0.496,43.383,44.891,0,0,
12/31/2024 10:54:24 AM,Rapeseed I,60073681 RA,Normal,CE245_GP_2024_SC_Gr,,Infratec,91915904,5.45,0.438,4.357,6.029,0,0,,,,50.73,0.449,49.815,51.25,0,0,
12/31/2024 10:56:03 AM,Rapeseed I,60073681 RA,Normal,CE293_GP_2024_SC_Gr,,Infratec,91915904,5.57,0.246,5.037,6.013,0,0,,,,47.89,0.551,46.79,48.638,0,0,
12/31/2024 10:57:42 AM,Rapeseed I,60073681 RA,Normal,CE222_GP_2024_SC_Gr,,Infratec,91915904,5.57,0.229,5.158,5.982,0,0,,,,50.84,0.431,50.372,51.906,0,0,
12/31/2024 10:59:11 AM,Rapeseed I,60073681 RA,Normal,CE314_GP_2024_SC_Gr,,Infratec,91915904,5.14,0.206,4.89,5.476,0,0,,,,43.44,0.469,42.614,44.126,0,0,
12/31/2024 11:00:46 AM,Rapeseed I,60073681 RA,Normal,CE243_GP_2024_SC_Gr,,Infratec,91915904,5.51,0.223,5.054,5.764,0,0,,,,50.27,0.56,49.397,50.911,0,0,
12/31/2024 11:02:30 AM,Rapeseed I,60073681 RA,Normal,CE228_GP_2024_SC_Gr,,Infratec,91915904,4.66,0.189,4.32,4.885,0,0,,,,33.58,0.341,32.953,34.188,0,0,
12/31/2024 11:07:32 AM,Rapeseed I,60073681 RA,Normal,CE268_GP_2024_SC_Gr,,Infratec,91915904,5.36,0.274,4.836,5.775,0,0,,,,52.18,0.483,51.447,53.224,0,0,
12/31/2024 11:08:55 AM,Rapeseed I,60073681 RA,Normal,CE269_GP_2024_SC_Gr,,Infratec,91915904,5.62,0.146,5.41,5.872,0,0,,,,49.58,0.276,49.167,50.092,0,0,
12/31/2024 11:10:21 AM,Rapeseed I,60073681 RA,Normal,CE229_GP_2024_SC_Gr,,Infratec,91915904,6.34,0.201,5.971,6.611,0,0,,,,45.73,0.618,44.753,46.486,0,0,
12/31/2024 11:11:48 AM,Rapeseed I,60073681 RA,Normal,CE226_GP_2024_SC_Gr,,Infratec,91915904,5.43,0.307,4.633,5.694,0,0,,,,47.13,1.04,44.849,48.282,0,0,
12/31/2024 11:13:26 AM,Rapeseed I,60073681 RA,Normal,CE337_GP_2024_SC_Gr,,Infratec,91915904,5.61,0.165,5.376,5.852,0,0,,,,47.36,0.587,46.366,48.374,0,0,
12/31/2024 11:14:54 AM,Rapeseed I,60073681 RA,Normal,CE265_GP_2024_SC_Gr,,Infratec,91915904,5.48,0.213,5.076,5.743,0,0,,,,46.54,0.522,45.494,47.423,0,0,
12/31/2024 11:16:19 AM,Rapeseed I,60073681 RA,Normal,CE247_GP_2024_SC_Gr,,Infratec,91915904,5.38,0.182,5.075,5.768,0,0,,,,42.1,0.795,40.574,43.212,0,0,
12/31/2024 11:17:47 AM,Rapeseed I,60073681 RA,Normal,CE313_GP_2024_SC_Gr,,Infratec,91915904,5.5,0.285,5.224,6.128,0,0,,,,50.94,0.634,49.723,51.619,0,0,
12/31/2024 11:19:19 AM,Rapeseed I,60073681 RA,Normal,CE271_GP_2024_SC_Gr,,Infratec,91915904,5.8,0.209,5.569,6.166,0,0,,,,42.41,0.372,41.9,42.915,0,0,
12/31/2024 11:22:08 AM,Rapeseed I,60073681 RA,Normal,CE221_GP_2024_SC_Gr,,Infratec,91915904,5.33,0.218,4.937,5.664,0,0,,,,49.97,0.962,48.055,51.051,0,0,
12/31/2024 11:23:53 AM,Rapeseed I,60073681 RA,Normal,CW480_GP_2024_SC_Gr,,Infratec,91915904,4.95,0.116,4.705,5.085,0,2,,,,31.9,0.047,31.833,31.956,0,2,
12/31/2024 11:29:52 AM,Rapeseed I,60073681 RA,Normal,CE274_GP_2024_SC_Gr,,Infratec,91915904,5.77,0.194,5.445,6.04,0,0,,,,46.26,0.677,44.739,46.928,0,0,
12/31/2024 11:37:51 AM,Rapeseed I,60073681 RA,Normal,CE264_GP_2024_SC_Gr,,Infratec,91915904,5.37,0.147,5.103,5.57,0,0,,,,49.76,0.552,48.541,50.541,0,0,
12/31/2024 11:39:53 AM,Rapeseed I,60073681 RA,Normal,CW490_GP_2024_SC_Gr,,Infratec,91915904,4.37,0.15,4.258,4.768,0,1,,,,33.15,0.689,32.499,34.828,0,0,
12/31/2024 11:43:38 AM,Rapeseed I,60073681 RA,Normal,CW583_GP_2024_SC_Gr,,Infratec,91915904,4.33,0.134,4.159,4.561,0,0,,,,35.4,0.755,34.096,36.707,0,0,
